time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-10-06T16:08:57.330Z,37.233,-97.9598333,3.29,2.01,ml,8,104,0.01086,0.04,ismpkansas,ismpkansas70038278,2015-07-19T21:12:18.240Z,"Kansas",earthquake
2014-10-06T12:30:52.500Z,37.221,-97.971,3.14,2.88,ml,10,119,0.00571,0.05,ismpkansas,ismpkansas70038923,2015-07-19T21:14:07.560Z,"7km SE of Harper, Kansas",earthquake
2014-10-05T00:14:31.530Z,37.2336667,-97.9675,4.26,1.88,ml,8,117,0.00746,0.06,ismpkansas,ismpkansas70043953,2015-07-19T21:32:16.840Z,"Kansas",earthquake
2014-10-04T20:17:57.560Z,37.2331667,-97.973,4.58,2.4,ml,7,131,0.00664,0.04,ismpkansas,ismpkansas70043978,2015-07-19T21:32:20.670Z,"Kansas",earthquake
2014-10-04T00:31:26.900Z,37.2573333,-97.9905,3.86,1.98,ml,10,139,0.03431,0.05,ismpkansas,ismpkansas70038203,2015-07-19T21:12:10.540Z,"Kansas",earthquake
2014-10-03T22:58:26.480Z,37.2315,-97.9588333,3.43,2.52,ml,12,103,0.01078,0.05,ismpkansas,ismpkansas70038188,2015-07-19T21:12:05.670Z,"Kansas",earthquake
2014-10-03T22:39:03.110Z,37.2436667,-97.9593333,4.66,1.56,ml,10,115,0.01929,0.03,ismpkansas,ismpkansas70038173,2015-07-19T21:11:57.230Z,"Kansas",earthquake
2014-10-03T21:14:06.570Z,37.2231667,-97.9655,5.01,1.51,ml,8,92,0.005611,0.08,ismpkansas,ismpkansas70038143,2015-07-19T21:11:44.340Z,"Kansas",earthquake
2014-10-03T17:47:14.160Z,37.2296667,-97.9635,3.01,1.73,ml,7,99,0.006632,0.06,ismpkansas,ismpkansas70038138,2015-07-19T21:11:40.800Z,"Kansas",earthquake
2014-10-03T16:15:14.200Z,37.2326667,-97.9705,4.71,1.52,ml,8,119,0.005947,0.07,ismpkansas,ismpkansas70038128,2015-07-19T21:11:35.780Z,"Kansas",earthquake
2014-10-03T10:23:18.260Z,37.2435,-97.9578333,4.89,2.76,ml,11,116,0.01975,0.06,ismpkansas,ismpkansas70038108,2015-07-19T21:11:30.540Z,"7km SE of Harper, Kansas",earthquake
2014-10-03T04:49:01.530Z,37.2498333,-97.9573333,4.15,1.8,ml,10,125,0.0255,0.05,ismpkansas,ismpkansas70038008,2015-07-19T21:11:20.200Z,"Kansas",earthquake
2014-10-03T03:05:37.700Z,37.2466667,-97.9563333,4.33,2.01,ml,10,122,0.02307,0.04,ismpkansas,ismpkansas70037968,2015-07-19T21:11:10.800Z,"Kansas",earthquake
2014-10-03T03:03:01.460Z,37.2305,-97.9568333,2.85,1.55,ml,9,103,0.01188,0.08,ismpkansas,ismpkansas70037963,2015-07-19T21:11:07.200Z,"Kansas",earthquake
2014-10-03T02:28:27.900Z,37.2316667,-97.968,4.38,1.84,ml,9,116,0.005469,0.05,ismpkansas,ismpkansas70037973,2015-07-19T21:11:14.390Z,"Kansas",earthquake
2014-10-03T01:06:18.640Z,37.239,-97.959,4.39,1.71,ml,9,111,0.01553,0.05,ismpkansas,ismpkansas70037903,2015-07-19T21:10:55.730Z,"Kansas",earthquake
2014-10-03T00:51:48.200Z,37.2495,-97.9558333,4.39,2.62,ml,12,126,0.02574,0.04,ismpkansas,ismpkansas70037893,2015-07-19T21:10:51.980Z,"Kansas",earthquake
2014-10-03T00:14:02.710Z,37.2311667,-97.9528333,2.6,1.94,ml,8,105,0.01512,0.08,ismpkansas,ismpkansas70037913,2015-07-19T21:10:59.360Z,"Kansas",earthquake
2014-10-02T23:58:14.970Z,37.2321667,-97.9545,3.29,2.17,ml,9,106,0.01421,0.04,ismpkansas,ismpkansas70037883,2015-07-19T21:10:47.540Z,"Kansas",earthquake
2014-10-02T22:50:48.730Z,37.2406667,-97.9631667,4.7,3.11,ml,12,111,0.01524,0.07,ismpkansas,ismpkansas70037873,2015-07-19T21:10:43.870Z,"7km SE of Harper, Kansas",earthquake
2014-10-02T20:31:45.140Z,37.2388333,-97.9641667,4.21,1.92,ml,8,131,0.01325,0.05,ismpkansas,ismpkansas70037783,2015-07-19T21:10:34.330Z,"Kansas",earthquake
2014-10-02T20:12:22.640Z,37.2351667,-97.9665,4.92,2.35,ml,9,115,0.009148,0.06,ismpkansas,ismpkansas70037788,2015-07-19T21:10:38.630Z,"Kansas",earthquake
2014-10-02T19:55:16.320Z,37.2353333,-97.9583333,2.94,1.54,ml,9,107,0.01324,0.06,ismpkansas,ismpkansas70037778,2015-07-19T21:10:30.640Z,"Kansas",earthquake
2014-10-02T19:52:37.890Z,37.2476667,-97.9545,4.06,1.86,ml,9,123,0.02469,0.04,ismpkansas,ismpkansas70037773,2015-07-19T21:10:26.840Z,"Kansas",earthquake
2014-10-02T19:10:52.820Z,37.2333333,-97.9731667,4.32,2.11,ml,9,121,0.006835,0.04,ismpkansas,ismpkansas70037743,2015-07-19T21:10:18.310Z,"Kansas",earthquake
2014-10-02T19:05:56.660Z,37.2365,-97.9551667,3.3,1.62,ml,8,110,0.01594,0.07,ismpkansas,ismpkansas70037733,2015-07-19T21:10:14.460Z,"Kansas",earthquake
2014-10-02T18:35:42.970Z,37.2376667,-97.966,4.67,3.43,ml,11,114,0.01162,0.06,ismpkansas,ismpkansas70037753,2015-07-19T21:10:22.070Z,"6km SE of Harper, Kansas",earthquake
2014-10-02T18:03:43.360Z,37.2315,-97.9715,4.09,3.1,ml,7,120,0.004792,0.08,ismpkansas,ismpkansas70038163,2015-07-19T21:11:51.970Z,"7km SE of Harper, Kansas",earthquake
2014-10-02T18:03:09.230Z,37.2286667,-97.9615,3.39,3.05,ml,6,106,0.007787,0.04,ismpkansas,ismpkansas70038178,2015-07-19T21:12:00.820Z,"9km SE of Harper, Kansas",earthquake
2014-10-02T18:02:55.160Z,37.2316667,-97.957,3.18,3.47,ml,8,104,0.01218,0.05,ismpkansas,ismpkansas70038158,2015-07-19T21:11:47.900Z,"7km SE of Harper, Kansas",earthquake
2014-10-02T18:01:24.470Z,37.2368333,-97.9615,4.14,4.8,ml,11,111,0.0126,0.06,ismpkansas,ismpkansas70037703,2015-11-21T04:59:25.193Z,"7km SE of Harper, Kansas",earthquake
2014-10-02T17:04:07.470Z,37.2481667,-97.9546667,4.13,2.15,ml,8,125,0.02504,0.03,ismpkansas,ismpkansas70037688,2015-07-19T21:10:03.570Z,"Kansas",earthquake
2014-10-02T13:16:45.950Z,37.2475,-97.9565,4.37,1.71,ml,6,122,0.02373,0.02,ismpkansas,ismpkansas70037623,2015-07-19T21:09:57.090Z,"Kansas",earthquake
2014-10-02T12:34:31.290Z,36.9538333,-97.7968333,4.14,2.08,ml,13,68,0.1332,0.07,ismpkansas,ismpkansas70037618,2015-07-26T19:25:15.220Z,"Oklahoma",earthquake
2014-10-01T15:53:06.120Z,37.236,-97.9645,4.21,1.78,ml,8,114,0.0106,0.04,ismpkansas,ismpkansas70037393,2015-07-19T21:09:44.180Z,"Kansas",earthquake
2014-10-01T13:17:45.280Z,37.2371667,-97.957,3.7,1.6,ml,11,110,0.01525,0.04,ismpkansas,ismpkansas70037378,2015-07-19T21:09:40.000Z,"Kansas",earthquake
2014-10-01T12:16:08.970Z,37.2346667,-97.959,4.01,2.31,ml,9,106,0.0124,0.04,ismpkansas,ismpkansas70037373,2015-07-19T21:09:33.450Z,"Kansas",earthquake
2014-10-01T09:18:13.610Z,37.2341667,-97.9588333,3.76,2.07,ml,9,106,0.0122,0.03,ismpkansas,ismpkansas70037358,2015-07-19T21:09:28.600Z,"Kansas",earthquake
2014-10-01T09:14:17.900Z,37.2338333,-97.9553333,3.72,1.74,ml,8,107,0.01434,0.04,ismpkansas,ismpkansas70037353,2015-07-19T21:09:23.520Z,"Kansas",earthquake
2014-10-01T09:07:20.740Z,37.2325,-97.9618333,3.87,1.9,ml,7,105,0.009285,0.04,ismpkansas,ismpkansas70037348,2015-07-19T21:09:19.810Z,"Kansas",earthquake
2014-10-01T08:05:06.160Z,37.2355,-97.958,3.69,2.82,ml,8,108,0.01355,0.02,ismpkansas,ismpkansas70037333,2015-07-19T21:09:12.420Z,"11km E of Harper, Kansas",earthquake
2014-10-01T07:51:09.830Z,37.2313333,-97.9631667,4.04,2.19,ml,8,104,0.007731,0.05,ismpkansas,ismpkansas70037338,2015-07-19T21:09:16.150Z,"Kansas",earthquake
2014-10-01T06:47:30.420Z,37.2373333,-97.9605,4.44,1.87,ml,8,110,0.01348,0.04,ismpkansas,ismpkansas70037303,2015-07-19T21:09:03.750Z,"Kansas",earthquake
2014-10-01T06:11:04.930Z,37.2371667,-97.9591667,4.6,3.29,ml,10,109,0.01404,0.05,ismpkansas,ismpkansas70037318,2015-07-19T21:09:08.270Z,"7km ESE of Harper, Kansas",earthquake
2014-10-01T01:49:06.240Z,37.2373333,-97.9555,4.06,1.8,ml,6,111,0.01626,0.04,ismpkansas,ismpkansas70037288,2015-07-19T21:08:59.940Z,"Kansas",earthquake
2014-09-30T20:05:16.990Z,37.2315,-97.9631667,3.67,1.8,ml,6,109,0.007831,0.03,ismpkansas,ismpkansas70037263,2015-07-19T21:08:54.940Z,"Kansas",earthquake
2014-09-30T19:02:35.390Z,37.2355,-97.9581667,3.92,2.31,ml,9,108,0.01345,0.06,ismpkansas,ismpkansas70037253,2015-07-19T21:08:47.330Z,"Kansas",earthquake
2014-09-30T18:49:52.660Z,37.2343333,-97.9566667,3.85,2.85,ml,9,107,0.0137,0.04,ismpkansas,ismpkansas70037258,2015-07-19T21:08:51.200Z,"9km SE of Harper, Kansas",earthquake
2014-09-30T18:47:28.430Z,37.237,-97.9585,3.79,2.41,ml,7,109,0.01428,0.03,ismpkansas,ismpkansas70037248,2015-07-19T21:08:43.550Z,"Kansas",earthquake
2014-09-30T17:55:30.970Z,37.0658333,-98.0496667,6.26,1.96,ml,8,154,0.06808,0.02,ismpkansas,ismpkansas70037243,2015-07-19T21:08:39.640Z,"Kansas",earthquake
2014-09-30T17:47:22.520Z,37.24,-97.9633333,4.46,2.44,ml,8,112,0.01458,0.05,ismpkansas,ismpkansas70037238,2015-07-19T21:08:35.920Z,"10km ESE of Harper, Kansas",earthquake
2014-09-30T16:55:24.700Z,37.2356667,-97.9575,3.86,2.71,ml,9,108,0.01396,0.04,ismpkansas,ismpkansas70037233,2015-07-19T21:08:32.110Z,"Kansas",earthquake
2014-09-30T16:47:58.060Z,37.231,-97.9651667,3.98,3.08,ml,10,111,0.006288,0.06,ismpkansas,ismpkansas70037228,2015-07-19T21:08:28.220Z,"5km SE of Harper, Kansas",earthquake
2014-09-30T16:37:37.930Z,37.2355,-97.9555,3.79,1.53,ml,8,108,0.01513,0.04,ismpkansas,ismpkansas70037218,2015-07-19T21:08:23.140Z,"Kansas",earthquake
2014-09-30T16:09:36.520Z,37.2355,-97.9541667,3.84,1.67,ml,7,109,0.01601,0.04,ismpkansas,ismpkansas70037203,2015-07-19T21:08:15.320Z,"Kansas",earthquake
2014-09-30T15:51:16.600Z,37.233,-97.9605,3.65,2.05,ml,6,107,0.01043,0.02,ismpkansas,ismpkansas70037193,2015-07-19T21:08:07.300Z,"Kansas",earthquake
2014-09-30T15:44:09.990Z,37.2353333,-97.9558333,3.58,1.62,ml,8,108,0.01481,0.05,ismpkansas,ismpkansas70037188,2015-07-19T21:08:03.710Z,"Kansas",earthquake
2014-09-30T15:24:31.390Z,37.2313333,-97.9603333,3.8,3.19,ml,10,102,0.009642,0.05,ismpkansas,ismpkansas70037208,2015-07-19T21:08:18.970Z,"6km SE of Harper, Kansas",earthquake
2014-09-30T15:02:05.700Z,37.2446667,-97.9608333,3.39,2.13,ml,5,116,0.01965,0.06,ismpkansas,ismpkansas70038293,2015-07-19T21:12:26.940Z,"Kansas",earthquake
2014-09-30T15:00:55.210Z,37.234,-97.961,3.79,2.28,ml,9,107,0.01076,0.06,ismpkansas,ismpkansas70037168,2015-07-19T21:07:52.780Z,"Kansas",earthquake
2014-09-30T14:57:14.330Z,37.2316667,-97.9655,3.65,2.73,ml,9,115,0.006579,0.08,ismpkansas,ismpkansas70037198,2015-07-19T21:08:11.740Z,"Kansas",earthquake
2014-09-30T14:55:04.470Z,37.2306667,-97.9666667,4.9,3.81,ml,11,116,0.005215,0.09,ismpkansas,ismpkansas70037178,2015-07-19T21:08:00.090Z,"9km NE of Anthony, Kansas",earthquake
2014-09-30T14:29:41.040Z,37.2335,-97.9635,4.15,2.24,ml,9,113,0.009007,0.04,ismpkansas,ismpkansas70037173,2015-07-19T21:07:56.470Z,"Kansas",earthquake
2014-09-30T12:50:37.270Z,37.235,-97.9645,4.09,1.73,ml,7,113,0.009736,0.04,ismpkansas,ismpkansas70038288,2015-07-19T21:12:23.380Z,"Kansas",earthquake
2014-09-30T12:50:26.160Z,37.234,-97.9626667,4.19,2.07,ml,7,112,0.009823,0.03,ismpkansas,ismpkansas70037158,2015-07-19T21:07:48.360Z,"Kansas",earthquake
2014-09-30T12:32:59.040Z,37.2378333,-97.9623333,3.93,2.83,ml,7,123,0.01305,0.05,ismpkansas,ismpkansas70038738,2015-07-19T21:13:28.280Z,"Kansas",earthquake
2014-09-30T12:32:54.560Z,37.2366667,-97.9656667,4.33,2.06,ml,7,114,0.01079,0.03,ismpkansas,ismpkansas70037153,2015-07-19T21:07:44.720Z,"Kansas",earthquake
2014-09-30T12:31:28.390Z,37.2393333,-97.9631667,4.32,1.93,ml,5,128,0.01404,0.03,ismpkansas,ismpkansas70080883,2015-07-19T22:42:12.090Z,"Kansas",earthquake
2014-09-30T12:30:26.080Z,37.2353333,-97.963,4.22,3.3,ml,10,112,0.01068,0.03,ismpkansas,ismpkansas70037148,2015-07-19T21:07:41.000Z,"9km ESE of Harper, Kansas",earthquake
2014-09-30T11:18:35.250Z,37.1331667,-98.0258333,5.99,1.86,ml,6,106,0.05622,0.03,ismpkansas,ismpkansas70037133,2015-07-19T21:07:37.540Z,"2km NW of Anthony, Kansas",earthquake
2014-09-29T04:00:14.350Z,37.2558333,-97.983,4.61,1.73,ml,7,129,0.03061,0.05,ismpkansas,ismpkansas70036928,2015-07-19T21:07:24.200Z,"Kansas",earthquake
2014-09-28T22:32:47.500Z,37.2558333,-97.9835,4.13,1.58,ml,6,130,0.03074,0.02,ismpkansas,ismpkansas70036713,2015-07-19T21:07:17.410Z,"Kansas",earthquake
2014-09-28T04:52:22.290Z,37.1263333,-98.0265,5.91,1.63,ml,9,99,0.05493,0.04,ismpkansas,ismpkansas70035713,2015-07-19T21:07:12.590Z,"Kansas",earthquake
2014-09-27T20:46:45.620Z,37.2551667,-97.9888333,3.97,2.18,ml,10,138,0.03178,0.05,ismpkansas,ismpkansas70035603,2015-07-19T21:07:07.420Z,"2km SE of Harper, Kansas",earthquake
2014-09-27T17:32:41.870Z,37.003,-97.961,1.3,1.84,ml,9,136,0.1612,0.05,ismpkansas,ismpkansas70035568,2015-07-19T21:07:02.860Z,"Kansas",earthquake
2014-09-27T15:26:21.090Z,37.232,-97.9626667,3.76,1.73,ml,6,108,0.008453,0.06,ismpkansas,ismpkansas70086713,2015-07-19T22:50:27.180Z,"Kansas",earthquake
2014-09-27T15:26:05.840Z,37.231,-97.9626667,3.78,1.84,ml,9,101,0.00787,0.05,ismpkansas,ismpkansas70035563,2015-07-19T21:06:59.200Z,"Kansas",earthquake
2014-09-26T07:31:53.620Z,37.2585,-97.988,4.29,1.96,ml,10,136,0.03452,0.06,ismpkansas,ismpkansas70035383,2015-07-19T21:06:38.660Z,"Kansas",earthquake
2014-09-26T03:38:39.370Z,37.2586667,-97.9888333,4.27,2.08,ml,10,137,0.03494,0.07,ismpkansas,ismpkansas70037058,2015-07-19T21:07:31.020Z,"Kansas",earthquake
2014-09-26T03:38:01.550Z,37.2595,-97.9896667,4.52,1.64,ml,11,139,0.03597,0.06,ismpkansas,ismpkansas70035333,2015-07-19T21:06:32.180Z,"Kansas",earthquake
2014-09-26T02:14:24.230Z,37.1315,-98.0236667,5.28,1.63,ml,12,104,0.05767,0.04,ismpkansas,ismpkansas70035318,2015-07-19T21:06:25.410Z,"3km S of Anthony, Kansas",earthquake
2014-09-26T01:34:41.800Z,37.1323333,-98.0255,6.58,2.14,ml,12,105,0.05635,0.06,ismpkansas,ismpkansas70035298,2015-07-19T21:06:18.340Z,"2km SE of Anthony, Kansas",earthquake
2014-09-25T23:24:56.420Z,37.2585,-97.9885,4.28,1.84,ml,11,136,0.03468,0.08,ismpkansas,ismpkansas70035263,2015-07-19T21:06:07.070Z,"Kansas",earthquake
2014-09-25T22:26:32.380Z,37.2571667,-97.987,3.87,1.55,ml,9,135,0.03298,0.04,ismpkansas,ismpkansas70035253,2015-07-19T21:06:02.260Z,"Kansas",earthquake
2014-09-25T21:39:25.140Z,37.2585,-97.9868333,3.96,1.68,ml,11,135,0.03416,0.07,ismpkansas,ismpkansas70035243,2015-07-19T21:05:58.680Z,"Kansas",earthquake
2014-09-25T21:04:54.840Z,37.134,-98.0226667,6.22,2.45,ml,11,106,0.05886,0.05,ismpkansas,ismpkansas70035233,2015-07-19T21:05:53.410Z,"2km ENE of Anthony, Kansas",earthquake
2014-09-25T15:43:23.570Z,37.1335,-98.0258333,6.12,2.45,ml,11,107,0.05628,0.06,ismpkansas,ismpkansas70035148,2015-07-19T21:05:47.130Z,"3km SSE of Anthony, Kansas",earthquake
2014-09-25T15:35:03.070Z,37.1315,-98.0261667,5.53,2.14,ml,12,105,0.0557,0.05,ismpkansas,ismpkansas70035143,2015-07-19T21:05:43.330Z,"Kansas",earthquake
2014-09-25T10:04:46.760Z,37.1328333,-98.0278333,6.09,1.62,ml,11,124,0.05459,0.04,ismpkansas,ismpkansas70035133,2015-07-19T21:05:38.500Z,"Kansas",earthquake
2014-09-25T08:05:58.620Z,37.258,-97.9868333,3.55,1.51,ml,10,135,0.0337,0.07,ismpkansas,ismpkansas70035123,2015-07-19T21:05:33.230Z,"Kansas",earthquake
2014-09-25T07:49:08.480Z,37.2583333,-97.9861667,4.36,2.37,ml,12,134,0.03381,0.07,ismpkansas,ismpkansas70035113,2015-07-19T21:05:27.490Z,"Kansas",earthquake
2014-09-25T06:46:24.150Z,37.1326667,-98.0253333,6.08,2.88,ml,12,106,0.05653,0.05,ismpkansas,ismpkansas70035108,2015-07-19T21:05:21.970Z,"2km SE of Anthony, Kansas",earthquake
2014-09-25T06:36:13.480Z,37.1326667,-98.0266667,6.23,2.06,ml,12,106,0.05548,0.05,ismpkansas,ismpkansas70035098,2015-07-19T21:05:17.020Z,"Kansas",earthquake
2014-09-25T04:56:43.260Z,37.2188333,-97.964,3.11,2,ml,10,97,0.009629,0.06,ismpkansas,ismpkansas70035088,2015-07-19T21:05:13.400Z,"Kansas",earthquake
2014-09-25T00:10:32.320Z,37.0911667,-98.0383333,6.09,1.57,ml,7,131,0.05571,0.04,ismpkansas,ismpkansas70035073,2015-07-19T21:05:09.830Z,"Kansas",earthquake
2014-09-22T03:04:32.150Z,37.1263333,-97.8465,3.93,1.57,ml,8,81,0.02713,0.07,ismpkansas,ismpkansas70034663,2015-07-19T21:04:51.310Z,"Kansas",earthquake
2014-09-21T07:33:14.120Z,37.1303333,-98.024,5.61,1.67,ml,11,103,0.05726,0.05,ismpkansas,ismpkansas70034633,2015-07-19T21:04:41.720Z,"Kansas",earthquake
2014-09-21T04:26:50.310Z,37.1251667,-98.0241667,5.42,1.78,ml,11,97,0.05675,0.09,ismpkansas,ismpkansas70034618,2015-07-19T21:04:36.650Z,"Kansas",earthquake
2014-09-21T04:25:51.490Z,37.1291667,-98.0255,5.67,1.56,ml,11,102,0.05594,0.04,ismpkansas,ismpkansas70034613,2015-07-19T21:04:33.180Z,"Kansas",earthquake
2014-09-20T09:06:42.600Z,37.13,-98.0243333,5.91,2.1,ml,11,103,0.05696,0.04,ismpkansas,ismpkansas70034473,2015-07-19T21:04:22.780Z,"Kansas",earthquake
2014-09-20T00:29:52.400Z,37.0995,-98.003,5.83,1.81,ml,11,111,0.07745,0.05,ismpkansas,ismpkansas70034418,2015-07-19T21:04:16.580Z,"Kansas",earthquake
2014-09-19T23:49:45.080Z,37.1295,-98.0245,5.67,1.88,ml,10,103,0.05677,0.04,ismpkansas,ismpkansas70034403,2015-07-19T21:04:13.000Z,"Kansas",earthquake
2014-09-19T18:11:45.010Z,37.2256667,-97.8708333,3.07,1.61,ml,8,90,0.02434,0.05,ismpkansas,ismpkansas70034388,2015-07-19T21:04:09.470Z,"Kansas",earthquake
2014-09-18T05:51:02.280Z,37.1285,-98.0203333,5.13,1.56,ml,9,100,0.05999,0.07,ismpkansas,ismpkansas70034188,2015-07-19T21:03:56.610Z,"Kansas",earthquake
2014-09-17T20:10:42.220Z,36.999,-97.9621667,4.14,1.75,ml,9,233,0.131,0.04,ismpkansas,ismpkansas70034133,2015-07-26T19:25:08.260Z,"Oklahoma",earthquake
2014-09-17T19:02:53.430Z,37.1226667,-98.0226667,2.53,1.69,ml,9,168,0.05793,0.09,ismpkansas,ismpkansas70034113,2015-07-19T21:03:51.180Z,"Kansas",earthquake
2014-09-17T15:11:19.740Z,37.1305,-98.0223333,5.53,2.04,ml,10,102,0.0586,0.05,ismpkansas,ismpkansas70034073,2015-07-19T21:03:45.150Z,"3km SSE of Anthony, Kansas",earthquake
2014-09-17T14:42:32.150Z,37.1271667,-98.0225,5.94,2.24,ml,10,99,0.05817,0.05,ismpkansas,ismpkansas70034063,2015-07-19T21:03:39.790Z,"5km SE of Anthony, Kansas",earthquake
2014-09-17T00:28:57.700Z,37.2073333,-97.9678333,7.52,1.62,ml,10,115,0.01951,0.05,ismpkansas,ismpkansas70033953,2015-07-19T21:03:31.440Z,"Kansas",earthquake
2014-09-16T19:05:08.160Z,37.0788333,-98.0216667,4.71,2.11,ml,11,132,0.07374,0.06,ismpkansas,ismpkansas70033903,2015-07-19T21:03:22.360Z,"Kansas",earthquake
2014-09-16T19:04:45.650Z,37.0973333,-98.0006667,5.64,1.52,ml,9,189,0.07991,0.04,ismpkansas,ismpkansas70033898,2015-07-19T21:03:18.620Z,"Kansas",earthquake
2014-09-16T12:20:00.830Z,37.0998333,-98.0048333,6.75,1.82,ml,9,188,0.07595,0.06,ismpkansas,ismpkansas70033878,2015-07-19T21:03:13.130Z,"Kansas",earthquake
2014-09-16T10:22:54.500Z,36.9516667,-97.7931667,4.91,1.72,ml,12,68,0.169,0.05,ismpkansas,ismpkansas70033843,2015-07-26T19:25:03.850Z,"Oklahoma",earthquake
2014-09-16T10:13:21.290Z,37.0978333,-98.0026667,5.94,2.23,ml,11,112,0.07823,0.06,ismpkansas,ismpkansas70033853,2015-07-19T21:03:05.130Z,"Kansas",earthquake
2014-09-16T06:06:22.320Z,36.9541667,-97.793,6.92,2.43,ml,14,68,0.1667,0.07,ismpkansas,ismpkansas70033818,2015-07-26T19:24:59.650Z,"Oklahoma",earthquake
2014-09-16T03:25:05.710Z,36.9568333,-97.7923333,7.7,1.68,ml,12,106,0.1645,0.07,ismpkansas,ismpkansas70033713,2015-07-26T19:24:55.010Z,"Oklahoma",earthquake
2014-09-15T23:13:51.440Z,37.023,-97.9688333,5.25,1.67,ml,10,133,0.1152,0.04,ismpkansas,ismpkansas70033688,2015-07-19T21:02:56.470Z,"Kansas",earthquake
2014-09-15T23:05:37.360Z,36.9541667,-97.7935,6.46,2.1,ml,12,68,0.1666,0.07,ismpkansas,ismpkansas70033698,2015-07-26T19:24:50.310Z,"Oklahoma",earthquake
2014-09-15T19:03:44.950Z,37.0981667,-98.001,5.85,2.04,ml,10,111,0.07939,0.05,ismpkansas,ismpkansas70033658,2015-07-19T21:02:52.540Z,"Kansas",earthquake
2014-09-15T05:02:51.420Z,37.1241667,-98.0291667,5.81,1.7,ml,8,114,0.05273,0.03,ismpkansas,ismpkansas70033523,2015-07-19T21:02:48.940Z,"Kansas",earthquake
2014-09-14T20:55:34.630Z,37.1625,-98.0248333,4.85,1.97,ml,8,133,0.06834,0.05,ismpkansas,ismpkansas70033313,2015-07-19T21:02:43.600Z,"Kansas",earthquake
2014-09-13T04:40:08.550Z,36.951,-97.7938333,2.15,1.89,ml,13,107,0.1694,0.03,ismpkansas,ismpkansas70032623,2015-07-26T19:24:43.010Z,"Oklahoma",earthquake
2014-09-12T21:40:08.120Z,36.9515,-97.7955,3.16,2.06,ml,11,107,0.1685,0.05,ismpkansas,ismpkansas70032523,2015-07-26T19:24:38.850Z,"Oklahoma",earthquake
2014-09-12T17:56:27.720Z,37.0938333,-97.7896667,6.79,1.55,ml,9,171,0.06434,0.03,ismpkansas,ismpkansas70032468,2015-07-19T21:02:21.370Z,"Kansas",earthquake
2014-09-12T16:36:00.740Z,37.0923333,-97.7901667,6.61,2.04,ml,9,89,0.06588,0.05,ismpkansas,ismpkansas70032458,2015-07-19T21:02:17.460Z,"Kansas",earthquake
2014-09-12T12:52:50.230Z,36.954,-97.7863333,4.52,1.82,ml,9,132,0.169,0.04,ismpkansas,ismpkansas70032443,2015-07-26T19:24:33.990Z,"Oklahoma",earthquake
2014-09-12T12:18:53.970Z,37.1175,-97.7998333,4.99,1.55,ml,9,83,0.0485,0.07,ismpkansas,ismpkansas70032438,2015-07-19T21:02:13.830Z,"Kansas",earthquake
2014-09-12T06:43:12.890Z,37.0575,-98.0485,6.17,1.71,ml,9,157,0.0757,0.04,ismpkansas,ismpkansas70032313,2015-07-19T21:02:09.930Z,"Kansas",earthquake
2014-09-11T16:55:08.430Z,37.0101667,-97.9531667,6.93,2.11,ml,7,132,0.1177,0.08,ismpkansas,ismpkansas70032128,2015-07-19T21:02:03.310Z,"Kansas",earthquake
2014-09-11T15:55:50.650Z,36.9576667,-97.788,7.82,2.59,ml,9,105,0.1651,0.04,ismpkansas,ismpkansas70032123,2015-07-26T19:24:29.200Z,"16km WSW of Caldwell, Kansas",earthquake
2014-09-11T15:19:17.180Z,36.9535,-97.7871667,1.64,2.21,ml,8,109,0.1692,0.04,ismpkansas,ismpkansas70032113,2015-07-26T19:24:24.720Z,"Oklahoma",earthquake
2014-09-11T09:57:18.970Z,36.9556667,-97.792,7.12,1.77,ml,12,106,0.1657,0.04,ismpkansas,ismpkansas70032043,2015-07-26T19:24:20.870Z,"Oklahoma",earthquake
2014-09-11T07:33:27.830Z,36.9518333,-97.7883333,2.07,1.61,ml,11,106,0.1703,0.03,ismpkansas,ismpkansas70032018,2015-07-26T19:24:14.460Z,"Oklahoma",earthquake
2014-09-11T02:12:44.150Z,36.9568333,-97.7871667,6.58,2.01,ml,13,69,0.1661,0.03,ismpkansas,ismpkansas70031713,2015-07-26T19:24:10.350Z,"Oklahoma",earthquake
2014-09-10T23:18:31.870Z,37.2116667,-97.8868333,3.26,1.74,ml,9,78,0.01541,0.04,ismpkansas,ismpkansas70031613,2015-07-19T21:01:54.660Z,"Kansas",earthquake
2014-09-10T23:06:23.690Z,37.1001667,-97.675,1.37,1.56,ml,8,156,0.0578,0.03,ismpkansas,ismpkansas70031543,2015-07-19T21:01:51.200Z,"Kansas",earthquake
2014-09-10T02:32:29.040Z,37.1935,-97.881,3.9,1.81,ml,8,120,0.00455,0.04,ismpkansas,ismpkansas70031223,2015-07-19T21:01:43.370Z,"Kansas",earthquake
2014-09-10T02:27:01.100Z,36.9575,-97.7861667,7.35,2.78,ml,15,69,0.1659,0.05,ismpkansas,ismpkansas70031218,2015-07-26T19:24:06.560Z,"17km WSW of Caldwell, Kansas",earthquake
2014-09-10T00:11:42.770Z,36.9513333,-97.7886667,5.47,3.37,ml,15,69,0.1707,0.04,ismpkansas,ismpkansas70031213,2015-07-26T19:24:02.650Z,"17km WSW of Caldwell, Kansas",earthquake
